id,name,category
5b558674ae08b545242dde43,Cuisse de poulet épicé au ras al Hanout,,
6405bf18b9d07cd5d38d7962,Cuisses de poulet,,
6405bf7daf4af6d531d50bdd,Cumin en poudre,,
5c8bcda2e3f339735c318342,Cumin en poudre,mélange d'épices,
5c950d77c445fa28926e8833,Curcuma en poudre,mélange d'épices,
6405bf7ab9d07cd5d38d7ad4,Curcuma frais,,
5af2c14aae08b51b804e58ab,Curry en poudre,,
64073bb59c6d10cd16eab62e,Curry en poudre,,
6405bf29af4af6d531d50a90,Curry jaune,,
6405bf7aaf4af6d531d50bd6,Curry rouge,,
6405c013b0da19477798649e,Curry vert,,
5af2c16bae08b51b804e5912,Demi-baguette,,
64e38514a2c417189e0da947,Demi-baguette,,
64073bcc9c6d10cd16eab649,Demi-baguette,,
6405bf9eb0da194777986315,Dés de butternut,,
64073bb59c6d10cd16eab630,Dés de butternut,,
6405bf8db0da1947779862e2,Dés de chorizo,,
5ca75c98e3f3392616454052,Dés de cuisse de poulet,poulet,
64b4fb6566be97d461e929ab,Dés de filet de dinde,,
6405bfd9b0da1947779863dc,Dés de filet de porc,,
5af2c14aae08b51b804e58aa,Dés de filet de poulet,poulet,
64073d1cdf6297bb5beef208,Dés de fromage aux herbes,,
5af2be31ae08b5194415a1f3,Dés de fromage aux herbes,fromage,
5c9e3f0cc445fa5e2f374eb2,Dés de fromage bleu,fromage,
5af2bea4ae08b5194415a39c,Dés de Gouda Vieux,fromage,
5d9d979f22d1564ba014cd0d,Dés de pomme de terre,pomme de terre,
5da593b70433e13f51114e4a,Dés de potimarron,citrouille,
5af2be6dae08b5194415a2d3,Dés de potiron,citrouille,
6405bfe4af4af6d531d50d28,Dinde au jambon serrano farcie aux cranberries,,
63e51215a0a0603e5708dcbd,Eau,,
6405bfc5b9d07cd5d38d7bce,Échalote,,
5c8bcd9be3f3397358648c94,Échalote,oignon,
5bdc60dbae08b57bc06363d5,Échine de porc désossée,porc,
6405bf82af4af6d531d50be9,Échine de porc désossée,,
6405bf7bb0da19477798629e,Échine de porc désossée,,
6405bf38b9d07cd5d38d79d8,Effiloché de porc,,
64073ba7683721c9a32b0734,Effiloché de porc,,
5ced39e0e6d38d001126c804,Emincé de filet de poulet mariné à l'italienne,poulet,
6405bf55af4af6d531d50b3c,Émincé de porc mariné à la thaï,,
5cb9b4dbe3f3394619606875,Émincés de bœuf,boeuf,
64073bdc683721c9a32b0779,Émincés de bœuf,,
6405bf90b9d07cd5d38d7b19,Émincés de cuisse de poulet aux fines herbes et à l'ail,,
6405bf67b9d07cd5d38d7a8d,Emincés de filet de poulet,,
5cbece8ac445fa1b45620953,Emincés de filet de poulet épicé au 5 épices,poulet,
5af2be01ae08b5194415a146,Émincés de filet de poulet marinade Baharat,poulet,
6405bf6daf4af6d531d50ba6,Émincés de porc assaisonnés à l'indienne,,
